year,word,frequency
2015,sharksucker,0.00139
2015,soldierfish,0.002455
2015,squirrelfish,0.006482
2015,surgeonfish,0.013841
2015,triggerfish,0.026078
2015,trumpetfish,0.002432
2015,unicornfish,0.001539
2015,wrasse,0.063936
2016,anemonefish,0.009152
2016,angelfish,0.061012
2016,bannerfish,0.001282
2016,blenny,0.036498
2016,butterflyfish,0.020991
2016,cornetfish,0.001211
2016,damselfish,0.030965
2016,filefish,0.007779
2016,frogfish,0.007793
2016,goatfish,0.010674
2016,hawkfish,0.003919
2016,lionfish,0.034339
2016,lizardfish,0.004908
2016,needlefish,0.008086
2016,parrotfish,0.06431
2016,pipefish,0.028473
2016,porcupinefish,0.002009
2016,rabbitfish,0.008208
2016,scorpionfish,0.020204
2016,sharksucker,0.001426
2016,soldierfish,0.002373
2016,squirrelfish,0.006046
2016,surgeonfish,0.013104
2016,triggerfish,0.025209
2016,trumpetfish,0.002482
2016,unicornfish,0.001486
2016,wrasse,0.062307
2017,anemonefish,0.009084
2017,angelfish,0.061635
2017,bannerfish,0.001272
2017,blenny,0.035694
2017,butterflyfish,0.018573
2017,cornetfish,0.00112
2017,damselfish,0.029135
2017,filefish,0.007659
2017,frogfish,0.007101
2017,goatfish,0.010707
2017,hawkfish,0.003447
2017,lionfish,0.039322
2017,lizardfish,0.004802
2017,needlefish,0.008341
2017,parrotfish,0.067419
2017,pipefish,0.02955
2017,porcupinefish,0.001943
2017,rabbitfish,0.008057
2017,scorpionfish,0.021649
2017,sharksucker,0.001442
2017,soldierfish,0.002202
2017,squirrelfish,0.005607
2017,surgeonfish,0.01281
2017,triggerfish,0.024064
2017,trumpetfish,0.002494
2017,unicornfish,0.001397
2017,wrasse,0.060221
2018,anemonefish,0.009095
2018,angelfish,0.062219
2018,bannerfish,0.001261
2018,blenny,0.035076
2018,butterflyfish,0.018033
2018,cornetfish,0.000986
2018,damselfish,0.026955
2018,filefish,0.00744
2018,frogfish,0.006333
2018,goatfish,0.010951
2018,hawkfish,0.003047
2018,lionfish,0.045853
2018,lizardfish,0.004597
2018,needlefish,0.008461
2018,parrotfish,0.069528
2018,pipefish,0.030188
2018,porcupinefish,0.001829
2018,rabbitfish,0.00781
2018,scorpionfish,0.021838
2018,sharksucker,0.001449
2018,soldierfish,0.002016
2018,squirrelfish,0.005334
2018,surgeonfish,0.012925
2018,triggerfish,0.022875
2018,trumpetfish,0.002516
2018,unicornfish,0.001303
2018,wrasse,0.057973
2019,anemonefish,0.009359
2019,angelfish,0.063075
2019,bannerfish,0.001232
2019,blenny,0.035166
2019,butterflyfish,0.019004
2019,cornetfish,0.000883
2019,damselfish,0.025661
2019,filefish,0.007341
2019,frogfish,0.005731
2019,goatfish,0.011462
2019,hawkfish,0.002797
2019,lionfish,0.052997
2019,lizardfish,0.004414
2019,needlefish,0.008321
2019,parrotfish,0.06979
2019,pipefish,0.030484
2019,porcupinefish,0.001743
2019,rabbitfish,0.007455
2019,scorpionfish,0.020568
2019,sharksucker,0.001473
2019,soldierfish,0.001905
2019,squirrelfish,0.005298
2019,surgeonfish,0.013411
2019,triggerfish,0.021962
2019,trumpetfish,0.002598
2019,unicornfish,0.001246
2019,wrasse,0.056255
